MTU (UTC),Hour,POWER,Expected,q0,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,ZONEID,tclw,tciw,SP,r,TCC,10u,10V,2T,SSRD,STRD,TSR,TP,POWER,Day-ahead Price [EUR/MWh],+ Imbalance Price [EUR/MWh] - MBA|ES,- Imbalance Price [EUR/MWh] - MBA|ES,Total Imbalance [MWh] - MBA|ES,Direction,Penalty,Pen_up,Pen_down,Day-ahead Price [EUR/MWh]_Forecast,Pen_up_Forecast,Pen_down_Forecast,Direction_Forecast,tau
11/27/2018 23:00,22,0,0.000348291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.088828921,0.035335686,93600.875,35.10192871,1,1.942194939,0.53835392,292.434082,19994880,15564192,23033568,0,0,58.22,58.22,58.22,158,1,0,0,0,56.29328537,4.640829086,3.788710117,0.222618639,0.740314432
11/28/2018 0:00,23,0,0.000169979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010567203,0.085067749,93604.25,39.45631409,0.987098932,2.099707603,0.641480446,291.7954102,19994880,16893120,23033568,0,0,51.9,51.9,54.43,103,0,2.53,2.53,0,57.25692368,0.326176167,2.684144974,0.702900708,0.776698722
11/28/2018 1:00,0,0,6.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005050659,0.121368706,93549.4375,43.42895508,0.99999994,2.314117432,-0.138746262,290.2177734,19994880,18135088,23033568,0,0,50.06,50.06,52.6,81,0,2.54,2.54,0,48.71696854,2.035583735,2.406928778,0.221679777,0.805882309
11/28/2018 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000747681,0.029209215,93467.3125,51.49082947,0.986137211,0.451906204,-1.621943474,289.3354492,19994880,19385120,23033568,0,0,48.57,48.57,51.67,282,0,3.1,3.1,0,50.15742111,2.233413219,2.275421143,0.177897185,0.824811717
11/28/2018 3:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000198364,0.041982796,93386.9375,54.52688599,0.995638073,0.736059189,-1.657660484,288.7145996,19994976,20598848,23033568,0,0,48.41,48.41,50.86,59,0,2.45,2.45,0,48.71419525,2.873382807,2.032905817,0.164241433,0.782616288
11/28/2018 4:00,3,0,5.29E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036300659,0.069435775,93463.5625,56.0553894,0.992636204,2.131406784,-1.726315498,288.9819336,19994976,21810608,23033568,0,0,49.1,47.89,49.1,-31,1,1.21,0,1.21,50.47524643,2.247990608,2.013198137,0.151569933,0.833692807
11/28/2018 5:00,4,0.000192308,0.000703584,0,0,0,3.21E-05,6.41E-05,6.41E-05,0.000106837,0.000128205,0.00017094,0.000192308,0.000330983,0.000693162,0.000954487,0.001025641,0.001089744,0.001223077,0.001521153,0.001666667,0.001773504,0.002070513,1,0.096070707,0.099306881,93448.25,59.29277039,0.999996364,2.548986435,-1.792694092,288.8300781,19994976,23074928,23033568,0,0,57.63,44.15,57.63,-290,1,13.48,0,13.48,51.9344635,0.463061363,2.756401062,0.621397853,0.783865396
11/28/2018 6:00,5,0.010128205,0.020598611,0.000222328,0.00650064,0.008222008,0.009326923,0.010153526,0.01172265,0.012913355,0.014374359,0.016286218,0.017432692,0.018396154,0.019515385,0.020512821,0.023157479,0.027262179,0.031954701,0.032496795,0.034300855,0.038910257,0.043866667,1,0.181335449,0.168685257,93495.1875,63.64276123,0.999997616,3.141124725,-1.330231667,288.2248535,19997600,24343904,23041968,0,0.000192308,67.98,51.2,67.98,-46,1,16.78,0,16.78,63.7158432,0.519990206,10.64795399,0.701988161,0.896833842
11/28/2018 7:00,6,0.043076923,0.143835112,0.037083333,0.054042094,0.060197863,0.066369231,0.074132372,0.097338462,0.10616891,0.120935897,0.130237607,0.134391025,0.143941667,0.14678718,0.156265812,0.169007051,0.180450427,0.193557692,0.210172436,0.224322222,0.245365064,0.250709402,1,0.452579439,0.22807312,93589.6875,68.84558105,0.999998391,3.103265762,-0.560018539,287.7385254,20069120,25628480,23272096,7.44E-05,0.010128205,69.47,69.47,69.97,333,0,0.5,0.5,0,71.12489319,0.583454311,14.74992275,0.725502908,0.905347158
11/28/2018 8:00,7,0.131794872,0.264311101,0.071528846,0.089225641,0.116164744,0.131930769,0.143379647,0.168431197,0.197624573,0.206402564,0.222147436,0.244528846,0.270699252,0.284145299,0.293205129,0.306826924,0.32599359,0.355149573,0.374196795,0.399739103,0.443589744,0.479567949,1,0.626014173,0.201324463,93653.375,74.38464355,1,2.078957558,-0.296869278,287.09375,20226928,26907632,23807296,0.000382185,0.043076923,68.07,53.55,68.07,-107,1,14.52,0,14.52,71.16760254,0.884293258,2.537281036,0.209042192,0.915658396
11/28/2018 9:00,8,0.111410256,0.27030649,0.083584936,0.115729487,0.119198718,0.123223077,0.141175214,0.147692308,0.16219594,0.172723077,0.1928625,0.215782051,0.230030769,0.252369658,0.261221367,0.308065599,0.337729167,0.376164103,0.413454701,0.469243162,0.509926603,0.571761539,1,0.202730894,0.066604614,93744.9375,80.05335999,0.981926739,1.860388756,1.429260254,286.2990723,20435312,28174896,24613760,0.000733328,0.131794872,67.63,48.63,67.63,-793,1,19,0,19,68.23368835,0.53624624,14.43462372,0.709008694,0.916996218
11/28/2018 10:00,9,0.271474359,0.403791155,0.094649679,0.118788034,0.152952137,0.172988034,0.225149573,0.263524786,0.306678526,0.356065812,0.386435898,0.402409616,0.410771154,0.446891026,0.469294872,0.505789103,0.537330983,0.563416239,0.581876282,0.596979488,0.613336538,0.666025641,1,0.232574463,0.049224854,93794.625,76.71789551,0.983713985,0.552815437,2.925373077,286.9038086,21699360,29488512,26523968,0.000958221,0.111410256,66.94,58.7,66.94,-656,1,8.24,0,8.24,68.14811707,0.513991892,16.92765999,0.815753698,0.881494328
11/28/2018 11:00,10,0.252692308,0.363617464,0.124150534,0.146496795,0.169283226,0.197828205,0.208941987,0.217211538,0.22903782,0.246492877,0.260270192,0.285171795,0.311159295,0.347716667,0.391160897,0.418267308,0.469777564,0.490379487,0.547656196,0.605183334,0.681489103,0.727264957,1,0.156188965,0.032341003,93814.25,69.72280884,0.908050537,-0.443407059,3.257476807,287.3771973,22782608,30767728,28438272,0.001054542,0.271474359,65.61,53.26,65.61,-825,1,12.35,0,12.35,66.93296814,0.455922961,8.289669037,0.891502261,0.68874591
11/28/2018 12:00,11,0.209038462,0.556242607,0.165948398,0.304998077,0.375941346,0.401639744,0.427952244,0.462728846,0.491666987,0.500734615,0.52507735,0.539579487,0.568708654,0.610684615,0.629092885,0.653773077,0.660423825,0.67704359,0.7018625,0.719369872,0.738433547,0.766521794,1,0.333526611,0.08895874,93875.375,67.54003906,0.995327175,-1.191903114,2.924752235,288.7028809,1405524,1300210,2273366,0.000462711,0.252692308,65.5,51.76,65.5,-1083,1,13.74,0,13.74,65.17300415,0.451375753,13.21042347,0.901528716,0.761720327
11/28/2018 13:00,12,0.443910256,0.577517473,0.268057692,0.363461538,0.402555983,0.429592308,0.472633974,0.493252137,0.512010256,0.529044872,0.547408974,0.564770727,0.581234295,0.608708547,0.64713312,0.669130769,0.677226068,0.691847863,0.711378205,0.718621795,0.731727179,0.746721795,1,0.160903931,0.032108307,93885.25,59.85955811,0.64299643,-2.102916718,2.520681381,288.8356934,2675180,2588756,4503834,0.000973582,0.209038462,65.51,49.92,65.51,-759,1,15.59,0,15.59,65.85688782,0.448731393,13.56904793,0.907995105,0.753937687
11/28/2018 14:00,13,0.606987179,0.51191625,0.23553109,0.264102564,0.30349359,0.375928205,0.474666987,0.504198932,0.514273504,0.525770769,0.536955128,0.54232735,0.549150534,0.555086752,0.564899038,0.570844872,0.574551282,0.581867521,0.594426923,0.599615385,0.606971474,0.615897436,1,0.084136963,0.016052246,93863.1875,46.93003845,0.467803955,-1.16529274,2.017168045,290.9487305,5502712,3840781,7872931,0.001108646,0.443910256,65.97,51.02,65.97,-1014,1,14.95,0,14.95,65.8518219,0.449310899,13.91741562,0.911768079,0.749840976
11/28/2018 15:00,14,0.490641026,0.429054327,0.288148504,0.322621795,0.341570513,0.347605128,0.368730769,0.3804,0.397702094,0.406635897,0.41568141,0.428601709,0.433619872,0.451089744,0.457660257,0.465922222,0.4717,0.481394872,0.496092628,0.502796795,0.514060577,0.527901282,1,0.034683228,0.025911331,93857.4375,36.54566956,0.360321045,-0.795436859,1.346540451,292.1767578,8269921,5033865,11108338,0.001137376,0.606987179,67.03,53.79,67.03,-565,1,13.24,0,13.24,66.75183105,0.453294128,14.32751656,0.914367795,0.747481406
11/28/2018 16:00,15,0.18025641,0.264491966,0.150064423,0.192648291,0.207697329,0.215613675,0.226041987,0.235807478,0.24323718,0.249002564,0.254291026,0.258295513,0.270320513,0.27589188,0.278640865,0.285763461,0.290213675,0.302692308,0.306684615,0.316762821,0.330128205,0.332164103,1,0.034642573,0.039516449,93891.875,34.38667297,0.558639586,-1.819171906,0.881967545,292.331543,10612455,6204759,13909197,0.001203895,0.490641026,69.47,69.47,73,52,0,3.53,3.53,0,68.30677032,0.461360455,12.15452194,0.916044116,0.707133762
11/28/2018 17:00,16,0.117371795,0.069310137,0.025996795,0.033664102,0.038145032,0.043782051,0.046734615,0.05063547,0.053620833,0.055752564,0.059170727,0.064615385,0.066698077,0.069633333,0.074698718,0.077926282,0.083490385,0.087729487,0.091100321,0.098407906,0.106604487,0.12220641,1,0.04793318,0.193725586,93945.75,45.83287048,0.798519135,-4.02038765,-1.241593361,290.8566895,12463984,7352634,16154745,0.0012393,0.18025641,70.83,70.83,71.09,442,0,0.26,0.26,0,71.32826996,3.243090391,2.994751692,0.308295965,0.674461211
11/28/2018 18:00,17,0.037307692,0.027286036,0.000448077,0.003442308,0.006609936,0.008130769,0.009947757,0.011921154,0.013425,0.016096154,0.019112714,0.021634616,0.026089316,0.028728205,0.033344765,0.038241026,0.038333333,0.041373504,0.04669188,0.048525641,0.054273504,0.059855128,1,0.056846619,0.105358124,94105.5,63.37823486,0.598848105,-3.132076263,-2.084656715,288.6376953,13565401,8514988,17659104,0.00194025,0.117371795,70.01,70.01,70.14,443,0,0.13,0.13,0,71.29022217,0.621712208,2.892548084,0.284543663,0.921249744
11/28/2018 19:00,18,0.009615385,0.00495703,0,0,3.21E-05,6.41E-05,0.000499359,0.000769231,0.001390384,0.00215641,0.002679167,0.003385256,0.004085577,0.004885898,0.005328846,0.005997436,0.006725214,0.007611538,0.008560577,0.010150641,0.011828846,0.014798718,1,0.078414917,0.033643723,94208.3125,69.58006287,0.561813355,-3.351543427,-0.853083611,287.5861816,14175409,9655786,18535392,0.00257659,0.037307692,68.25,68.25,68.25,250,1,0,0,0,68.71187592,0.444082171,2.311295748,0.275980562,0.931759835
11/28/2018 20:00,19,0.000128205,0.000230181,0,0,0,0,0,0,0,0,0,0,3.21E-05,3.21E-05,6.41E-05,6.41E-05,9.62E-05,0.000192308,0.000399839,0.000929487,0.000929487,0.001126923,1,0.045650482,0.007034302,94306.75,70.01799011,0.354858398,-3.287565231,0.35198307,286.3718262,14309990,10787576,18787120,0.002624035,0.009615385,67.49,67.49,67.82,75,0,0.33,0.33,0,66.05925751,0.470187545,2.393977642,0.775316596,0.59604213
11/28/2018 21:00,20,0,2.43E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.040168762,0.003913403,94379.875,73.99259949,0.432769775,-3.442059517,0.391041756,285.2766113,14309990,11874050,18787120,0.002645254,0.000128205,61.3,61.3,66.93,358,0,5.63,5.63,0,65.48135376,0.741009355,2.086583376,0.251119256,0.893587557
11/28/2018 22:00,21,0,2.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036506653,0.00276041,94457.875,78.59086609,0.5105896,-3.379231453,0.633699417,284.4926758,14309990,12953613,18787120,0.002652645,0,57.98,57.98,60.17,613,0,2.19,2.19,0,56.87337875,5.504773617,1.954662681,0.190035582,0.60213789
11/28/2018 23:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022712708,0.001023293,94500.6875,81.29838562,0.53717041,-2.696405411,0.601139069,284.152832,14309990,14084096,18787120,0.002658606,0,56.3,56.3,58.35,582,0,2.05,2.05,0,55.76272964,2.141601801,1.933506012,0.191259742,0.792428476
11/29/2018 0:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014263153,0.000400543,94543.1875,83.08747864,0.264862061,-1.994417191,0.604309082,283.5065918,14309990,15148164,18787120,0.002660751,0,51.84,51.84,56.21,599,0,4.37,4.37,0,54.79939651,2.058779478,1.91120863,0.143535942,0.847076005
11/29/2018 1:00,0,0,9.62E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.019260406,0,94539.125,84.0345459,0.375244141,-1.728956223,0.600643039,283.0446777,14309990,16209811,18787120,0.002661705,0,50.1,50.1,54.07,520,0,3.97,3.97,0,49.468853,3.719257832,1.905703783,0.138309598,0.761465089
11/29/2018 2:00,1,0,9.62E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024841309,9.97E-05,94544,84.54995728,0.479431152,-1.558612823,0.495364368,282.2355957,14309990,17250736,18787120,0.002663851,0,47,47,54.39,1002,0,7.39,7.39,0,49.98976898,3.377650976,1.905599713,0.150481075,0.761050806
11/29/2018 3:00,2,0,9.62E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02053833,0.000173092,94539.4375,84.06614685,0.344390869,-1.330610275,0.401548803,282.5874023,14309990,18364208,18787120,0.002664804,0,46.67,46.67,55.35,1144,0,8.68,8.68,0,46.14887619,5.230739594,1.910161972,0.182099551,0.621241822
11/29/2018 4:00,3,0,6.41E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015602112,4.48E-05,94571.9375,83.87434387,0.236724854,-1.245212555,1.049377441,281.8862305,14309869,19399632,18787120,0.00266552,0,49.64,49.64,55.71,1084,0,6.07,6.07,0,48.60361862,6.273056507,1.92831409,0.232237875,0.504024952
11/29/2018 5:00,4,0.002435897,0.000169295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128205,0.000201603,0.000288462,0.000411058,0.000576923,0.000576923,0.000711538,1,0.010204315,0,94613.3125,81.11860657,0.177917481,-0.875515938,1.707265854,281.0842285,14309869,20424224,18787120,0.002667665,0,58.33,58.33,67.69,926,0,9.36,9.36,0,54.10834122,4.873538971,1.965186954,0.206027329,0.608451363
11/29/2018 6:00,5,0.043141026,0.005080769,0,0,0,0,2.14E-05,3.21E-05,6.41E-05,6.41E-05,9.62E-05,0.000160257,0.001005449,0.002237607,0.002763568,0.003341025,0.003589744,0.004116666,0.006698718,0.012954701,0.019598825,0.028966667,1,0.004512787,0,94677.375,75.82369995,0.137023926,-0.647868156,1.519590378,281.1206055,14316257,21443456,18800320,0.002668619,0.002435897,65.24,65.24,70.61,1103,0,5.37,5.37,0,63.96782684,7.043888092,1.960910559,0.178822309,0.561092115
11/29/2018 7:00,6,0.295512821,0.070290892,0.009741346,0.021223505,0.025128206,0.028653846,0.031292201,0.03224359,0.034123932,0.035555556,0.040032052,0.040032052,0.040032052,0.040032052,0.042522115,0.053451923,0.070833333,0.086538462,0.126723932,0.150930128,0.181239316,0.219074359,1,0.003551483,0,94733.6875,69.33500671,0.048736572,-0.891711235,2.13955307,282.5686035,14678817,22436496,19298512,0.002668619,0.043141026,67.33,67.33,70.75,1453,0,3.42,3.42,0,68.3563385,4.491072178,1.955738544,0.171573728,0.677693288
11/29/2018 8:00,7,0.603141026,0.369893848,0.113298077,0.179234829,0.206185898,0.226576923,0.263897436,0.287723077,0.312419551,0.324658974,0.332601389,0.3442875,0.38839391,0.397323504,0.418878205,0.428012821,0.440865385,0.447115385,0.464200641,0.516066667,0.554647436,0.582392308,1,0.00227356,0,94776.75,62.30952454,0.036743164,-1.004133224,2.252794266,284.0683594,15802075,23431056,20624976,0.002668619,0.295512821,67.34,67.34,67.34,270,1,0,0,0,69.08431244,3.194637299,2.00605607,0.220648855,0.689243772
11/29/2018 9:00,8,0.654679487,0.682765662,0.296185898,0.574166881,0.635256411,0.653653846,0.657631731,0.666784829,0.674466346,0.677321368,0.68375812,0.686923718,0.694348718,0.698560257,0.705913782,0.710846154,0.715801282,0.722876068,0.731242308,0.740439316,0.757851603,0.783012821,1,0.00129509,0,94799.4375,56.02960205,0.015670776,-0.999568939,1.783363342,286.1464844,17764832,24440864,22804768,0.002668619,0.603141026,67.09,67.09,67.09,64,1,0,0,0,68.04200745,0.86735791,1.975142717,0.741120279,0.443034626
11/29/2018 10:00,9,0.801538462,0.760380306,0.462803205,0.657708974,0.706109508,0.716479487,0.732981624,0.745390384,0.752646368,0.755929487,0.763360043,0.770775641,0.77520016,0.780400855,0.786223397,0.79099359,0.79833312,0.808076923,0.809556197,0.814326923,0.818915705,0.830320513,1,0.000717163,0,94808.5625,50.55249023,0,-0.840802193,1.269808769,288.0373535,20470336,25467376,25726768,0.002668619,0.654679487,65.96,65.96,67.13,391,0,1.17,1.17,0,67.41886902,0.702213228,1.866894364,0.811199069,0.382246023
11/29/2018 11:00,10,0.830128205,0.757128713,0.529567949,0.604786752,0.648843804,0.673617949,0.694533975,0.733300214,0.742343803,0.756973077,0.767421688,0.774097863,0.780384616,0.784915812,0.788646795,0.790662393,0.794242949,0.804517949,0.822553846,0.835769231,0.845201122,0.854840171,1,0.001403809,0,94812.4375,43.02197266,0.029418945,-0.61408329,1.01553154,289.605957,23804112,26512192,29265376,0.002668619,0.801538462,64.3,64.3,68.5,220,0,4.2,4.2,0,65.65161896,1.566025019,1.861246109,0.262512535,0.769529408
11/29/2018 12:00,11,0.804871795,0.775102869,0.51899359,0.629263333,0.688407158,0.719852564,0.75530641,0.767339744,0.77416453,0.779678633,0.784067522,0.788459615,0.793544979,0.800705129,0.807151282,0.815329487,0.825160257,0.825160257,0.829646261,0.833205129,0.839230128,0.847564103,1,0.048633575,0.003362179,94861.9375,42.43125916,0.721588135,-0.795586586,0.564473331,290.6179199,3245209,1217294,3605916,0,0.830128205,63.94,63.94,63.94,51,1,0,0,0,63.68359756,4.122524261,1.788474321,0.238347411,0.58094611
11/29/2018 13:00,12,0.732564103,0.649866282,0.396632693,0.455384616,0.501625,0.522858974,0.566794872,0.589998077,0.620895833,0.637887607,0.656675,0.669794231,0.682295513,0.689864103,0.697833226,0.706317308,0.717109402,0.722199145,0.727420513,0.745063462,0.763115919,0.773084615,1,0.039016724,0.002973557,94822.9375,39.15333557,0.617248535,-1.01612854,0.454595387,291.8598633,6749710,2432965,7478882,0,0.804871795,63.09,54.85,63.09,-457,1,8.24,0,8.24,64.16947937,1.017476559,1.637975216,0.768379569,0.326722008
11/29/2018 14:00,13,0.618589744,0.589404717,0.291315385,0.483205769,0.524280342,0.543093504,0.558127564,0.565036752,0.574239637,0.579423077,0.589764423,0.597403205,0.60846282,0.616729487,0.624654701,0.628076923,0.634045513,0.634878205,0.639326923,0.650505342,0.656877564,0.679224359,1,0.044708252,0.005292892,94814.1875,37.09680176,0.600006104,-1.174600601,0.125478745,292.6848145,10191528,3631482,11271975,0,0.732564103,63.92,63.92,67.26,609,0,3.34,3.34,0,63.03398132,0.668895721,7.007750034,0.796801329,0.727648104
11/29/2018 15:00,14,0.451602564,0.437976362,0.316922436,0.348266453,0.365139957,0.384903846,0.395550641,0.407836111,0.414933868,0.421728205,0.42791266,0.433385256,0.439871795,0.443621795,0.451133013,0.461952564,0.470522756,0.478019658,0.484654594,0.498125,0.521698718,0.524444444,1,0.046638489,0.005203247,94806,35.26193237,0.781768799,-1.553873062,-0.117940903,293.2133789,13361211,4790980,14796267,0,0.618589744,67.2,67.2,71.3,1567,0,4.1,4.1,0,65.3770752,3.395533323,1.403392792,0.223355889,0.589681213
11/29/2018 16:00,15,0.263974359,0.254622436,0.15084359,0.209021795,0.214869658,0.21775641,0.221302885,0.224342949,0.22916688,0.234702564,0.240994017,0.243790385,0.247674679,0.256825641,0.265288462,0.270384616,0.280314102,0.287307692,0.294478312,0.301275,0.310358333,0.321582051,1,0.010318756,0.001103401,94769.0625,32.04161072,0.709167481,-1.515719414,-0.73472023,293.3156738,15688284,5948172,17569392,0,0.451602564,68.71,68.71,71.14,1407,0,2.43,2.43,0,69.5344162,4.00995636,1.322928548,0.166540176,0.622792142
11/29/2018 17:00,16,0.074679487,0.082872094,0.042975748,0.051480769,0.055080769,0.057692308,0.061541881,0.063556838,0.066775,0.070012821,0.074657105,0.079294872,0.083486539,0.087480342,0.09198718,0.094401923,0.098758547,0.103652564,0.108214102,0.111286111,0.113556624,0.118332051,1,0.002521515,0.000196457,94750.1875,29.9030304,0.234832764,-0.716210365,-0.655133247,293.6479492,17790112,7133821,19997712,0,0.263974359,70.15,70.15,78.18,897,0,8.03,8.03,0,69.51824188,2.375748396,1.136566401,0.163197249,0.710400113
11/29/2018 18:00,17,0.034679487,0.039846528,0.02026859,0.025,0.02795,0.030117949,0.032628205,0.034092521,0.036324359,0.03789829,0.039606624,0.040253205,0.041314103,0.042060684,0.042564103,0.044209402,0.044358974,0.04554359,0.046733654,0.048418803,0.050544872,0.052248718,1,0.000522614,0,94811.875,33.86152649,0.064178467,-2.272446632,-0.033069611,292.9047852,19338928,8258763,21808400,0,0.074679487,70.83,70.83,76,396,0,5.17,5.17,0,70.48622894,6.239703178,1.04559958,0.163968176,0.460744007
11/29/2018 19:00,18,0.010897436,0.010975502,0.001064316,0.002115385,0.003105449,0.004333333,0.0048375,0.005494872,0.006462607,0.007424359,0.009979957,0.011144231,0.012205021,0.012940171,0.0137625,0.014810897,0.015705128,0.015705128,0.016217949,0.017064744,0.017321154,0.021085898,1,0.000587463,0,94919.125,44.6686554,0.080169678,-4.624079704,0.525326729,290.7792969,20208192,9361995,22901088,0,0.034679487,69.22,69.22,70.58,622,0,1.36,1.36,0,70.26154327,4.402309895,1.062879562,0.166417211,0.547379292
11/29/2018 20:00,19,0.000320513,0.000378583,0,0,0,0,0,0,4.27E-05,6.41E-05,0.000128205,0.000192308,0.00025641,0.00034188,0.000448718,0.00051282,0.000512821,0.000587179,0.000705128,0.000930983,0.001057693,0.001122222,1,0.001365662,0,95020.6875,53.92697144,0.055786133,-4.299158096,0.548742294,288.5258789,20391344,10414601,23202032,0,0.010897436,67,67,70.03,151,0,3.03,3.03,0,66.67295074,1.733319998,1.070151448,0.131299406,0.803336542
11/29/2018 21:00,20,0,0.001995513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000457764,0,95132.4375,62.97694397,0.027130127,-4.07363987,0.867821693,287.1052246,20391344,11491871,23202032,0,0.000320513,63.05,63.05,70.02,541,0,6.97,6.97,0,64.19828033,3.04934144,1.062085032,0.128256738,0.703030174
11/29/2018 22:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001281738,0,95219,71.45457458,0.034301758,-3.493494987,0.9939785,285.6062012,20391344,12528447,23202032,0,0,61.01,61.01,68.19,549,0,7.18,7.18,0,59.51992416,5.830359936,1.055148005,0.126031399,0.556536112
